parcelid,bathroomcnt,bedroomcnt,buildingqualitytypeid,calculatedbathnbr,calculatedfinishedsquarefeet,finishedsquarefeet12,fips,fullbathcnt,heatingorsystemtypeid,latitude,longitude,lotsizesquarefeet,propertylandusetypeid,rawcensustractandblock,regionidcity,regionidcounty,regionidneighborhood,regionidzip,roomcnt,unitcnt,yearbuilt,structuretaxvaluedollarcnt,taxvaluedollarcnt,assessmentyear,landtaxvaluedollarcnt,taxamount,propertyzoningdesc_labels,yeardifference
12757147,2.0,3.0,7.0,2.0,1300.0,1300.0,6037,2.0,2.0,33897134,-118102953,4917.0,261,60375530.002002,53636.0,3101,118208.0,96193.0,0.0,1.0,1950.0,76253.0,229763.0,2015,153510.0,3110.99,684,65.0
12757947,2.0,3.0,7.0,2.0,1222.0,1222.0,6037,2.0,7.0,33889894,-118100732,5500.0,261,60375530.004015,53636.0,3101,118208.0,96193.0,0.0,1.0,1951.0,116069.0,286129.0,2015,170060.0,3870.25,678,64.0
12803347,0.0,0.0,7.0,2.0,4880.0,1440.0,6037,2.0,2.0,33980510,-118049973,36740.0,47,60375021.003007,14634.0,3101,118208.0,96169.0,0.0,1.0,1969.0,112334.0,222657.0,2015,110323.0,3796.73,976,46.0
12835947,0.0,0.0,7.0,2.0,1012.0,1440.0,6037,2.0,2.0,34016009,-117947459,7897.0,31,60374077.022012,39306.0,3101,118208.0,96488.0,0.0,1.0,1921.0,11357.0,104435.0,2015,93078.0,1746.14,577,94.0
12838747,0.0,0.0,7.0,2.0,7316.0,1440.0,6037,2.0,2.0,34033862,-117948861,22612.0,47,60374076.021002,39306.0,3101,118208.0,96488.0,0.0,9.0,1978.0,757191.0,1611044.0,2015,853853.0,21277.62,578,37.0
12881347,0.0,0.0,7.0,2.0,1440.0,1440.0,6037,2.0,2.0,34064241,-117751671,8220.0,260,60374023.031009,20008.0,3101,118208.0,96508.0,0.0,1.0,1950.0,10659.0,234519.0,2015,223860.0,2791.28,735,65.0
12996547,0.0,0.0,7.0,2.0,2082.0,1440.0,6037,2.0,2.0,34089943,-118025720,8757.0,31,60374324.022012,51861.0,3101,762685.0,96478.0,0.0,2.0,1950.0,180000.0,520000.0,2015,340000.0,7974.59,194,65.0
13026147,0.0,0.0,7.0,2.0,1440.0,1440.0,6037,2.0,2.0,34143092,-117883804,6000.0,269,60374008.001,11626.0,3101,118208.0,96486.0,0.0,1.0,1950.0,100000.0,690000.0,2015,690000.0,14820.1,498,65.0
13029947,0.0,0.0,7.0,2.0,43486.0,1440.0,6037,2.0,2.0,34128204,-117874545,63094.0,31,60374009.002025,11626.0,3101,118208.0,96485.0,0.0,48.0,1962.0,2062100.0,3133826.0,2015,1071726.0,41394.06,224,53.0
13061547,0.0,0.0,7.0,2.0,1440.0,1440.0,6037,2.0,2.0,34041235,-117791327,157135.0,261,60374033.171001,20008.0,3101,118208.0,96506.0,0.0,1.0,1950.0,100000.0,17648.0,2015,17648.0,650.15,740,65.0
13113147,0.0,0.0,7.0,2.0,2652.0,1440.0,6037,2.0,2.0,33984307,-118453193,6000.0,266,60377029.014003,53162.0,3101,118208.0,96128.0,0.0,1.0,1950.0,590669.0,1475668.0,2015,884999.0,18338.18,318,65.0
13113347,0.0,0.0,7.0,2.0,935.0,1440.0,6037,2.0,2.0,33985192,-118452314,6000.0,266,60377029.014002,53162.0,3101,118208.0,96128.0,0.0,1.0,1950.0,130761.0,326335.0,2015,195574.0,5866.35,318,65.0
13113547,0.0,0.0,7.0,2.0,1422.0,1440.0,6037,2.0,2.0,33984350,-118452023,6000.0,266,60377029.014003,53162.0,3101,118208.0,96128.0,0.0,1.0,1950.0,72146.0,180370.0,2015,108224.0,2537.39,318,65.0
13114147,0.0,0.0,7.0,2.0,1120.0,1120.0,6037,2.0,2.0,34680553,-118087153,6000.0,263,60379005.073028,5534.0,3101,118208.0,97318.0,0.0,1.0,1981.0,100000.0,407991.0,2015,16702.0,285.84,318,34.0
13114347,0.0,0.0,7.0,2.0,1488.0,1488.0,6037,2.0,2.0,34680553,-118087153,6000.0,263,60379005.073028,5534.0,3101,118208.0,97318.0,0.0,1.0,1978.0,100000.0,407991.0,2015,16702.0,399.58,318,37.0
13114547,0.0,0.0,7.0,2.0,1248.0,1248.0,6037,2.0,2.0,34189273,-118545075,6000.0,263,60371325.021005,12447.0,3101,40548.0,96364.0,0.0,1.0,2000.0,100000.0,407991.0,2015,16702.0,643.57,318,15.0
13114747,0.0,0.0,7.0,2.0,740.0,740.0,6037,2.0,2.0,34209694,-118498313,6000.0,263,60371321.021,12447.0,3101,41466.0,96415.0,0.0,1.0,1961.0,100000.0,407991.0,2015,16702.0,33.91,318,54.0
13114947,0.0,0.0,7.0,2.0,912.0,912.0,6037,2.0,2.0,34044283,-117990464,6000.0,263,60374083.011018,113576.0,3101,118208.0,96490.0,0.0,1.0,1989.0,100000.0,407991.0,2015,16702.0,219.16,318,26.0
13115147,0.0,0.0,7.0,2.0,480.0,480.0,6037,2.0,2.0,34308900,-118461613,6000.0,263,60371065.201003,12447.0,3101,34213.0,96368.0,0.0,1.0,1959.0,100000.0,407991.0,2015,16702.0,22.89,318,56.0
13115347,0.0,0.0,7.0,2.0,1344.0,1344.0,6037,2.0,2.0,34276994,-118395527,6000.0,263,60371041.082002,12447.0,3101,268249.0,96368.0,0.0,1.0,1981.0,100000.0,407991.0,2015,16702.0,191.5,318,34.0
13115547,0.0,0.0,7.0,2.0,1152.0,1152.0,6037,2.0,2.0,34267763,-118406278,6000.0,263,60371047.041,12447.0,3101,40215.0,96361.0,0.0,1.0,1970.0,100000.0,407991.0,2015,16702.0,232.18,318,45.0
13115747,0.0,0.0,7.0,2.0,2240.0,2240.0,6037,2.0,2.0,34327059,-118465727,6000.0,263,60371064.061015,12447.0,3101,34213.0,96368.0,0.0,1.0,2009.0,100000.0,407991.0,2015,16702.0,1317.47,318,6.0
13115947,0.0,0.0,7.0,2.0,1716.0,1716.0,6037,2.0,2.0,34327059,-118465727,6000.0,263,60371064.061015,12447.0,3101,34213.0,96368.0,0.0,1.0,2010.0,100000.0,407991.0,2015,16702.0,1067.82,318,5.0
13116147,0.0,0.0,7.0,2.0,1152.0,1152.0,6037,2.0,2.0,34314483,-118476070,6000.0,263,60371065.102009,12447.0,3101,34213.0,96368.0,0.0,1.0,1984.0,100000.0,407991.0,2015,16702.0,185.29,318,31.0
13116347,0.0,0.0,7.0,2.0,1680.0,1680.0,6037,2.0,2.0,34271503,-118467494,6000.0,263,60371091.001003,12447.0,3101,116646.0,96371.0,0.0,1.0,1978.0,100000.0,407991.0,2015,16702.0,271.17,318,37.0
13116547,0.0,0.0,7.0,2.0,1040.0,1040.0,6037,2.0,2.0,34245616,-118596393,6000.0,263,60371132.371001,12447.0,3101,37835.0,96346.0,0.0,1.0,1968.0,100000.0,407991.0,2015,16702.0,200.43,318,47.0
13116747,0.0,0.0,7.0,2.0,1248.0,1248.0,6037,2.0,2.0,34248085,-118582132,6000.0,263,60371133.032003,12447.0,3101,37835.0,96346.0,0.0,1.0,1972.0,100000.0,407991.0,2015,16702.0,243.35,318,43.0
13116947,0.0,0.0,7.0,2.0,1456.0,1456.0,6037,2.0,2.0,34228588,-118592886,6000.0,263,60371132.341001,12447.0,3101,30731.0,96339.0,0.0,1.0,2005.0,100000.0,407991.0,2015,16702.0,465.82,318,10.0
13117147,0.0,0.0,7.0,2.0,1196.0,1196.0,6037,2.0,2.0,34233366,-118549198,6000.0,263,60371153.012015,12447.0,3101,33183.0,96354.0,0.0,1.0,2000.0,100000.0,407991.0,2015,16702.0,534.75,318,15.0
13117347,0.0,0.0,7.0,2.0,1152.0,1152.0,6037,2.0,2.0,34413580,-118459677,6000.0,263,60379200.351011,54311.0,3101,37739.0,96374.0,0.0,1.0,1970.0,100000.0,407991.0,2015,16702.0,237.3,318,45.0
13117547,0.0,0.0,7.0,2.0,1344.0,1344.0,6037,2.0,2.0,34422603,-118490620,6000.0,263,60379200.23102,54311.0,3101,37739.0,96374.0,0.0,1.0,1999.0,100000.0,407991.0,2015,16702.0,316.3,318,16.0
13117747,0.0,0.0,7.0,2.0,1484.0,1484.0,6037,2.0,2.0,34422603,-118490620,6000.0,263,60379200.23102,54311.0,3101,37739.0,96374.0,0.0,1.0,2005.0,100000.0,407991.0,2015,16702.0,794.37,318,10.0
13117947,0.0,0.0,7.0,2.0,500.0,500.0,6037,2.0,2.0,34371722,-118558041,6000.0,263,60379203.13201,54311.0,3101,26134.0,96352.0,0.0,1.0,1964.0,100000.0,407991.0,2015,16702.0,131.99,318,51.0
13118147,0.0,0.0,7.0,2.0,1120.0,1120.0,6037,2.0,2.0,34410234,-118461971,6000.0,263,60379200.311003,54311.0,3101,26134.0,96374.0,0.0,1.0,1981.0,100000.0,407991.0,2015,16702.0,224.36,318,34.0
13118347,0.0,0.0,7.0,2.0,2016.0,2016.0,6037,2.0,2.0,34410234,-118461971,6000.0,263,60379200.311003,54311.0,3101,26134.0,96374.0,0.0,1.0,2006.0,100000.0,407991.0,2015,16702.0,986.9,318,9.0
13118547,0.0,0.0,7.0,2.0,1440.0,1440.0,6037,2.0,2.0,34422842,-118424483,6000.0,263,60379200.411009,54311.0,3101,37739.0,96401.0,0.0,1.0,1991.0,100000.0,407991.0,2015,16702.0,555.93,318,24.0
13118747,0.0,0.0,7.0,2.0,932.0,932.0,6037,2.0,2.0,34418546,-118447357,6000.0,263,60379200.382005,54311.0,3101,37739.0,96401.0,0.0,1.0,1983.0,100000.0,407991.0,2015,16702.0,197.38,318,32.0
13118947,0.0,0.0,7.0,2.0,1248.0,1248.0,6037,2.0,2.0,34571089,-118065097,6000.0,263,60379106.052008,40227.0,3101,118208.0,97328.0,0.0,1.0,1984.0,100000.0,407991.0,2015,16702.0,202.01,318,31.0
13119147,0.0,0.0,7.0,2.0,840.0,840.0,6037,2.0,2.0,34575492,-118067368,6000.0,263,60379106.021026,40227.0,3101,118208.0,97328.0,0.0,1.0,1982.0,100000.0,407991.0,2015,16702.0,215.93,318,33.0
13119347,0.0,0.0,7.0,2.0,800.0,800.0,6037,2.0,2.0,34561192,-118046994,6000.0,263,60379107.112,40227.0,3101,118208.0,97330.0,0.0,1.0,1982.0,100000.0,407991.0,2015,16702.0,169.02,318,33.0
13119547,0.0,0.0,7.0,2.0,1248.0,1248.0,6037,2.0,2.0,34556011,-118108992,6000.0,263,60379107.071026,40227.0,3101,118208.0,97328.0,0.0,1.0,2000.0,100000.0,407991.0,2015,16702.0,718.63,318,15.0
13119747,0.0,0.0,7.0,2.0,1600.0,1600.0,6037,2.0,2.0,34647495,-118231883,6000.0,263,60379011.01103,5534.0,3101,118208.0,97319.0,0.0,1.0,1977.0,100000.0,407991.0,2015,16702.0,305.16,318,38.0
13119947,0.0,0.0,7.0,2.0,1248.0,1248.0,6037,2.0,2.0,34760580,-118167523,6000.0,263,60379009.002085,5534.0,3101,118208.0,97317.0,0.0,1.0,1978.0,100000.0,407991.0,2015,16702.0,464.95,318,37.0
13120147,0.0,0.0,7.0,2.0,1152.0,1152.0,6037,2.0,2.0,34680513,-118091446,6000.0,263,60379005.073002,5534.0,3101,118208.0,97318.0,0.0,1.0,1995.0,100000.0,407991.0,2015,16702.0,438.19,318,20.0
13120347,0.0,0.0,7.0,2.0,1248.0,1248.0,6037,2.0,2.0,34706358,-118101844,6000.0,263,60379006.091003,5534.0,3101,118208.0,97318.0,0.0,1.0,2005.0,100000.0,407991.0,2015,16702.0,657.32,318,10.0
13120547,0.0,0.0,7.0,2.0,1248.0,1248.0,6037,2.0,2.0,34707984,-118083448,6000.0,263,60379006.051004,5534.0,3101,118208.0,97318.0,0.0,1.0,2005.0,100000.0,407991.0,2015,16702.0,584.93,318,10.0
13120747,0.0,0.0,7.0,2.0,1728.0,1728.0,6037,2.0,2.0,34709046,-118087037,6000.0,263,60379006.053028,5534.0,3101,118208.0,97318.0,0.0,1.0,2003.0,100000.0,407991.0,2015,16702.0,586.53,318,12.0
13120947,0.0,0.0,7.0,2.0,960.0,960.0,6037,2.0,2.0,34702455,-118085622,6000.0,263,60379006.053042,5534.0,3101,118208.0,97318.0,0.0,1.0,1994.0,100000.0,407991.0,2015,16702.0,573.52,318,21.0
13121147,0.0,0.0,7.0,2.0,784.0,784.0,6037,2.0,2.0,34716989,-118109192,6000.0,263,60379006.021039,5534.0,3101,118208.0,97318.0,0.0,1.0,1985.0,100000.0,407991.0,2015,16702.0,102.4,318,30.0
13121347,0.0,0.0,7.0,2.0,924.0,924.0,6037,2.0,2.0,34708502,-118105065,6000.0,263,60379006.021001,5534.0,3101,118208.0,97318.0,0.0,1.0,1986.0,100000.0,407991.0,2015,16702.0,313.42,318,29.0
13121547,0.0,0.0,7.0,2.0,920.0,920.0,6037,2.0,2.0,34708502,-118105065,6000.0,263,60379006.021001,5534.0,3101,118208.0,97318.0,0.0,1.0,1969.0,100000.0,407991.0,2015,16702.0,95.03,318,46.0
13121747,0.0,0.0,7.0,2.0,1176.0,1176.0,6037,2.0,2.0,34448823,-118419423,6000.0,263,60379108.071002,54311.0,3101,37739.0,96401.0,0.0,1.0,1992.0,100000.0,407991.0,2015,16702.0,247.79,318,23.0
13121947,0.0,0.0,7.0,2.0,1056.0,1056.0,6037,2.0,2.0,34269111,-118463314,6000.0,263,60371094.00301,12447.0,3101,116646.0,96371.0,0.0,1.0,1983.0,100000.0,407991.0,2015,16702.0,375.52,318,32.0
13122147,0.0,0.0,7.0,2.0,1440.0,1440.0,6037,2.0,2.0,34007975,-117841778,6000.0,263,60374033.122033,24384.0,3101,118208.0,96522.0,0.0,1.0,1981.0,100000.0,407991.0,2015,16702.0,404.66,318,34.0
13122347,0.0,0.0,7.0,2.0,390.0,390.0,6037,2.0,2.0,33859167,-118367327,6000.0,263,60376206.02401,33612.0,3101,118208.0,96124.0,0.0,1.0,1965.0,100000.0,407991.0,2015,16702.0,19.07,318,50.0
13122547,0.0,0.0,7.0,2.0,1440.0,1440.0,6037,2.0,2.0,34351436,-118538253,6000.0,263,60379203.123028,12447.0,3101,118208.0,96352.0,0.0,1.0,1989.0,100000.0,407991.0,2015,16702.0,323.41,318,26.0
13122747,0.0,0.0,7.0,2.0,1680.0,1680.0,6037,2.0,2.0,34015545,-118085974,6000.0,263,60375005.00101,26483.0,3101,118208.0,96197.0,0.0,1.0,1981.0,100000.0,407991.0,2015,16702.0,436.96,318,34.0
13122947,0.0,0.0,7.0,2.0,1344.0,1344.0,6037,2.0,2.0,34019770,-118789549,6000.0,263,60378004.082025,12520.0,3101,764167.0,96116.0,0.0,1.0,1983.0,100000.0,407991.0,2015,16702.0,464.48,318,32.0
13123147,0.0,0.0,7.0,2.0,1344.0,1344.0,6037,2.0,2.0,34007780,-117905626,6000.0,263,60374081.401002,118217.0,3101,118208.0,96488.0,0.0,1.0,1969.0,100000.0,407991.0,2015,16702.0,226.33,318,46.0
13123347,0.0,0.0,7.0,2.0,552.0,552.0,6037,2.0,2.0,34061774,-118075048,6000.0,263,60374336.021008,54212.0,3101,118208.0,96510.0,0.0,1.0,1974.0,100000.0,407991.0,2015,16702.0,110.85,318,41.0
13123547,0.0,0.0,7.0,2.0,480.0,480.0,6037,2.0,2.0,33798094,-118323741,6000.0,263,60376700.034009,53027.0,3101,118208.0,96217.0,0.0,1.0,1978.0,100000.0,407991.0,2015,16702.0,107.29,318,37.0
13123747,0.0,0.0,7.0,2.0,2496.0,2496.0,6037,2.0,2.0,34004233,-117850319,6000.0,263,60374033.031034,24384.0,3101,118208.0,96522.0,0.0,1.0,1980.0,100000.0,407991.0,2015,16702.0,543.4,318,35.0
13123947,0.0,0.0,7.0,2.0,616.0,616.0,6037,2.0,2.0,33910911,-118298113,6000.0,263,60376029.001002,45398.0,3101,118208.0,96104.0,0.0,1.0,1986.0,100000.0,407991.0,2015,16702.0,117.89,318,29.0
13124147,0.0,0.0,7.0,2.0,1040.0,1040.0,6037,2.0,2.0,33942163,-118171443,6000.0,263,60375361.023044,47762.0,3101,118208.0,96125.0,0.0,1.0,1980.0,100000.0,407991.0,2015,16702.0,168.16,318,35.0
13124347,0.0,0.0,7.0,2.0,1296.0,1296.0,6037,2.0,2.0,33906121,-118174218,6000.0,263,60375537.011012,6395.0,3101,118208.0,96220.0,0.0,1.0,1994.0,100000.0,407991.0,2015,16702.0,309.95,318,21.0
13124547,0.0,0.0,7.0,2.0,800.0,800.0,6037,2.0,2.0,33894127,-118177435,6000.0,263,60375537.021015,6395.0,3101,118208.0,96220.0,0.0,1.0,1987.0,100000.0,407991.0,2015,16702.0,277.24,318,28.0
13124747,0.0,0.0,7.0,2.0,1008.0,1008.0,6037,2.0,2.0,33900531,-118147274,6000.0,263,60375535.021002,6395.0,3101,118208.0,96220.0,0.0,1.0,1991.0,100000.0,407991.0,2015,16702.0,275.32,318,24.0
13124947,0.0,0.0,7.0,2.0,1120.0,1120.0,6037,2.0,2.0,34705741,-118072366,6000.0,263,60379003.001109,5534.0,3101,118208.0,97318.0,0.0,1.0,1967.0,100000.0,407991.0,2015,16702.0,136.89,318,48.0
13125147,0.0,0.0,7.0,2.0,800.0,800.0,6037,2.0,2.0,33767215,-118111307,6000.0,263,60375776.022032,46298.0,3101,343505.0,96237.0,0.0,1.0,1967.0,100000.0,407991.0,2015,16702.0,307.04,318,48.0
13125347,0.0,0.0,7.0,2.0,800.0,800.0,6037,2.0,2.0,33877007,-118310421,6000.0,263,60376033.023016,45398.0,3101,118208.0,96104.0,0.0,1.0,1989.0,100000.0,407991.0,2015,16702.0,128.48,318,26.0
13125547,0.0,0.0,7.0,2.0,1440.0,1440.0,6037,2.0,2.0,33867865,-118221492,6000.0,263,60375433.051037,24174.0,3101,118208.0,96090.0,0.0,1.0,1978.0,100000.0,407991.0,2015,16702.0,466.57,318,37.0
13125747,0.0,0.0,7.0,2.0,1792.0,1792.0,6037,2.0,2.0,33867865,-118221492,6000.0,263,60375433.051037,24174.0,3101,118208.0,96090.0,0.0,1.0,1978.0,100000.0,407991.0,2015,16702.0,280.88,318,37.0
13125947,0.0,0.0,7.0,2.0,1344.0,1344.0,6037,2.0,2.0,33856461,-118083541,6000.0,263,60375549.005011,30267.0,3101,118208.0,96204.0,0.0,1.0,1987.0,100000.0,407991.0,2015,16702.0,331.57,318,28.0
13126147,0.0,0.0,7.0,2.0,1056.0,1056.0,6037,2.0,2.0,33829801,-118063545,6000.0,263,60375552.121001,21778.0,3101,118208.0,96216.0,0.0,1.0,1990.0,100000.0,407991.0,2015,16702.0,267.44,318,25.0
13126347,0.0,0.0,7.0,2.0,1120.0,1120.0,6037,2.0,2.0,33884149,-118168176,6000.0,263,60375538.022006,6395.0,3101,118208.0,96220.0,0.0,1.0,2002.0,100000.0,407991.0,2015,16702.0,234.91,318,13.0
13126547,0.0,0.0,7.0,2.0,1211.0,1211.0,6037,2.0,2.0,33873158,-118187376,6000.0,263,60375703.012006,46298.0,3101,276476.0,96239.0,0.0,1.0,1963.0,100000.0,407991.0,2015,16702.0,155.99,318,52.0
13126747,0.0,0.0,7.0,2.0,560.0,560.0,6037,2.0,2.0,33870913,-118188258,6000.0,263,60375703.011023,46298.0,3101,276476.0,96239.0,0.0,1.0,1981.0,100000.0,407991.0,2015,16702.0,89.9,318,34.0
13126947,0.0,0.0,7.0,2.0,720.0,720.0,6037,2.0,2.0,33887682,-118190625,6000.0,263,60375422.001011,24174.0,3101,118208.0,96091.0,0.0,1.0,1971.0,100000.0,407991.0,2015,16702.0,119.6,318,44.0
13127147,0.0,0.0,7.0,2.0,1344.0,1344.0,6037,2.0,2.0,33820454,-118217277,6000.0,263,60375725.002001,46298.0,3101,275989.0,96244.0,0.0,1.0,1981.0,100000.0,407991.0,2015,16702.0,272.08,318,34.0
13127347,0.0,0.0,7.0,2.0,1440.0,1440.0,6037,2.0,2.0,33869548,-118262569,6000.0,263,60375433.212015,10723.0,3101,118208.0,96230.0,0.0,1.0,1975.0,100000.0,407991.0,2015,16702.0,193.31,318,40.0
13127547,0.0,0.0,7.0,2.0,960.0,960.0,6037,2.0,2.0,33831074,-118244565,6000.0,263,60375433.064035,10723.0,3101,118208.0,96229.0,0.0,1.0,1997.0,100000.0,407991.0,2015,16702.0,219.21,318,18.0
13127747,0.0,0.0,7.0,2.0,1248.0,1248.0,6037,2.0,2.0,33838340,-118265838,6000.0,263,60375438.011011,10723.0,3101,118208.0,96229.0,0.0,1.0,2011.0,100000.0,407991.0,2015,16702.0,832.27,318,4.0
13127947,0.0,0.0,7.0,2.0,1040.0,1040.0,6037,2.0,2.0,33869206,-118268576,6000.0,263,60375410.021066,10723.0,3101,118208.0,96230.0,0.0,1.0,1978.0,100000.0,407991.0,2015,16702.0,148.42,318,37.0
13128147,0.0,0.0,7.0,2.0,480.0,480.0,6037,2.0,2.0,33832526,-118283500,6000.0,263,60375435.012012,10723.0,3101,118208.0,96229.0,0.0,1.0,1982.0,100000.0,407991.0,2015,16702.0,195.95,318,33.0
13128347,0.0,0.0,7.0,2.0,456.0,456.0,6037,2.0,2.0,33828543,-118288255,6000.0,263,60375435.032024,118878.0,3101,118208.0,96160.0,0.0,1.0,1990.0,100000.0,407991.0,2015,16702.0,59.16,318,25.0
13128547,0.0,0.0,7.0,2.0,960.0,960.0,6037,2.0,2.0,33809822,-118309254,6000.0,263,60376510.013009,54722.0,3101,275428.0,96159.0,0.0,1.0,1974.0,100000.0,407991.0,2015,16702.0,68.19,318,41.0
13128747,0.0,0.0,7.0,2.0,1536.0,1536.0,6037,2.0,2.0,33800045,-118293567,6000.0,263,60375436.031035,118878.0,3101,118208.0,96210.0,0.0,1.0,1972.0,100000.0,407991.0,2015,16702.0,267.74,318,43.0
13128947,0.0,0.0,7.0,2.0,960.0,960.0,6037,2.0,2.0,33781080,-118299618,6000.0,263,60372933.062,12447.0,3101,38888.0,96210.0,0.0,1.0,1972.0,100000.0,407991.0,2015,16702.0,99.32,318,43.0
13129147,0.0,0.0,7.0,2.0,728.0,728.0,6037,2.0,2.0,33784618,-118250820,6000.0,263,60372946.203007,12447.0,3101,48516.0,96228.0,0.0,1.0,1991.0,100000.0,407991.0,2015,16702.0,187.68,318,24.0
13129347,0.0,0.0,7.0,2.0,860.0,860.0,6037,2.0,2.0,33787905,-118329670,6000.0,263,60376514.011005,54722.0,3101,416329.0,96163.0,0.0,1.0,1980.0,100000.0,407991.0,2015,16702.0,165.69,318,35.0
13129547,0.0,0.0,7.0,2.0,1776.0,1776.0,6037,2.0,2.0,33724619,-118326045,6000.0,263,60372974.002005,12447.0,3101,54300.0,96222.0,0.0,1.0,1978.0,100000.0,407991.0,2015,16702.0,230.9,318,37.0
13129747,0.0,0.0,7.0,2.0,1392.0,1392.0,6037,2.0,2.0,34052478,-117769754,6000.0,263,60374025.012006,20008.0,3101,118208.0,96506.0,0.0,1.0,1972.0,100000.0,407991.0,2015,16702.0,198.58,318,43.0
13129947,0.0,0.0,7.0,2.0,1080.0,1080.0,6037,2.0,2.0,34107015,-117859630,6000.0,263,60374012.031011,11626.0,3101,118208.0,96485.0,0.0,1.0,1997.0,100000.0,407991.0,2015,16702.0,360.58,318,18.0
13130147,0.0,0.0,7.0,2.0,1152.0,1152.0,6037,2.0,2.0,33991203,-117892272,6000.0,263,60374082.113018,22827.0,3101,118208.0,96492.0,0.0,1.0,1971.0,100000.0,407991.0,2015,16702.0,189.05,318,44.0
13130347,0.0,0.0,7.0,2.0,1744.0,1744.0,6037,2.0,2.0,34238623,-118655270,6000.0,263,60371132.351033,12447.0,3101,118208.0,96339.0,0.0,1.0,1981.0,100000.0,407991.0,2015,16702.0,462.97,318,34.0
13130547,0.0,0.0,7.0,2.0,1152.0,1152.0,6037,2.0,2.0,34238428,-118660015,6000.0,263,60371132.351033,12447.0,3101,118208.0,96339.0,0.0,1.0,1983.0,100000.0,407991.0,2015,16702.0,286.3,318,32.0
13130747,0.0,0.0,7.0,2.0,1680.0,1680.0,6037,2.0,2.0,33915599,-118031358,6000.0,263,60375041.011018,5465.0,3101,118208.0,96190.0,0.0,1.0,1991.0,100000.0,407991.0,2015,16702.0,371.75,318,24.0
13130947,0.0,0.0,7.0,2.0,432.0,432.0,6037,2.0,2.0,34061123,-118061149,6000.0,263,60374335.011003,36502.0,3101,118208.0,96480.0,0.0,1.0,1968.0,100000.0,407991.0,2015,16702.0,53.38,318,47.0
13131147,0.0,0.0,7.0,2.0,840.0,840.0,6037,2.0,2.0,34047198,-118013567,6000.0,263,60374340.012001,51861.0,3101,259606.0,96479.0,0.0,1.0,1992.0,100000.0,407991.0,2015,16702.0,378.3,318,23.0
13131347,0.0,0.0,7.0,2.0,1792.0,1792.0,6037,2.0,2.0,34031186,-118003857,6000.0,263,60374084.023021,45602.0,3101,118208.0,96489.0,0.0,1.0,1990.0,100000.0,407991.0,2015,16702.0,377.09,318,25.0
13131547,0.0,0.0,7.0,2.0,1344.0,1344.0,6037,2.0,2.0,34031186,-118003857,6000.0,263,60374084.023021,45602.0,3101,118208.0,96489.0,0.0,1.0,1971.0,100000.0,407991.0,2015,16702.0,188.53,318,44.0
13131747,0.0,0.0,7.0,2.0,1120.0,1120.0,6037,2.0,2.0,33990153,-117881843,6000.0,263,60374082.122053,22827.0,3101,118208.0,96492.0,0.0,1.0,1980.0,100000.0,407991.0,2015,16702.0,212.08,318,35.0
13131947,0.0,0.0,7.0,2.0,1344.0,1344.0,6037,2.0,2.0,34110741,-117745979,6000.0,263,60374017.012019,20008.0,3101,118208.0,96507.0,0.0,1.0,1990.0,100000.0,407991.0,2015,16702.0,400.47,318,25.0
13132147,0.0,0.0,7.0,2.0,1780.0,1780.0,6037,2.0,2.0,34042184,-117750828,6000.0,263,60374030.001004,20008.0,3101,118208.0,96506.0,0.0,1.0,1989.0,100000.0,407991.0,2015,16702.0,492.87,318,26.0
13132347,0.0,0.0,7.0,2.0,784.0,784.0,6037,2.0,2.0,34106128,-117741572,6000.0,263,60374017.041,20008.0,3101,118208.0,96507.0,0.0,1.0,1968.0,100000.0,407991.0,2015,16702.0,136.75,318,47.0
13132547,0.0,0.0,7.0,2.0,840.0,840.0,6037,2.0,2.0,34093087,-117758576,6000.0,263,60374015.001056,39308.0,3101,763090.0,96494.0,0.0,1.0,1971.0,100000.0,407991.0,2015,16702.0,114.01,318,44.0
13132747,0.0,0.0,7.0,2.0,1440.0,1440.0,6037,2.0,2.0,34104010,-117832104,6000.0,263,60374013.121036,33836.0,3101,118208.0,96513.0,0.0,1.0,1992.0,100000.0,407991.0,2015,16702.0,379.04,318,23.0
13132947,0.0,0.0,7.0,2.0,1176.0,1176.0,6037,2.0,2.0,34100336,-117821514,6000.0,263,60374013.121029,33836.0,3101,118208.0,96513.0,0.0,1.0,2006.0,100000.0,407991.0,2015,16702.0,367.58,318,9.0
13133147,0.0,0.0,7.0,2.0,1344.0,1344.0,6037,2.0,2.0,34097300,-117830650,6000.0,263,60374013.122026,33836.0,3101,118208.0,96513.0,0.0,1.0,1969.0,100000.0,407991.0,2015,16702.0,235.36,318,46.0
13133347,0.0,0.0,7.0,2.0,1440.0,1440.0,6037,2.0,2.0,34114031,-117782191,6000.0,263,60374016.032008,39308.0,3101,118208.0,96494.0,0.0,1.0,1976.0,100000.0,407991.0,2015,16702.0,228.38,318,39.0
13133547,0.0,0.0,7.0,2.0,1440.0,1440.0,6037,2.0,2.0,34105887,-117841113,6000.0,263,60374038.02301,24245.0,3101,118208.0,96475.0,0.0,1.0,1971.0,100000.0,407991.0,2015,16702.0,263.48,318,44.0
13133747,0.0,0.0,7.0,2.0,960.0,960.0,6037,2.0,2.0,34104778,-117863530,6000.0,263,60374038.011006,24245.0,3101,118208.0,96475.0,0.0,1.0,1979.0,100000.0,407991.0,2015,16702.0,203.53,318,36.0
